year,state,party,two_party_pct
1986,NM,DEMOCRAT,0.45840169040358986
1986,NM,REPUBLICAN,0.5415983095964102
1986,NV,DEMOCRAT,0.48353919013402885
1986,NV,REPUBLICAN,0.5164608098659711
1986,NY,DEMOCRAT,0.620531859044117
1986,NY,REPUBLICAN,0.39771907798659234
1986,OH,DEMOCRAT,0.5282754397149894
1986,OH,REPUBLICAN,0.5217245602850107
1986,OK,DEMOCRAT,0.6680362749709287
1986,OK,REPUBLICAN,0.3983564700348856
1986,OR,DEMOCRAT,0.5622130466728934
1986,OR,REPUBLICAN,0.4377869533271066
1986,PA,DEMOCRAT,0.5634874601755079
1986,PA,REPUBLICAN,0.48196708527903753
1986,RI,DEMOCRAT,0.42937381538460173
1986,RI,REPUBLICAN,0.5706261846153982
1986,SC,DEMOCRAT,0.6506878345256087
1986,SC,REPUBLICAN,0.41917459856926953
1986,SD,DEMOCRAT,0.591813559848545
