,index,year,state,district,party,votes,totalvotes,two_party_pct,total_pct
4455,4455,1986,IN,8,REPUBLICAN,93586,201157,0.46735048539810636,0.4652385947294899
4456,4456,1986,IN,9,DEMOCRAT,120586,167703,0.722141043453265,0.7190449783247765
4457,4457,1986,IN,9,REPUBLICAN,46398,167703,0.27785895654673504,0.27666768036349976
4458,4458,1986,IN,10,DEMOCRAT,68817,119166,0.5837836462194925,0.5774885453904637
4459,4459,1986,IN,10,REPUBLICAN,49064,119166,0.4162163537805075,0.4117281775002937
4460,4460,1986,KS,1,DEMOCRAT,43359,184656,0.23480959188978426,0.23480959188978426
4461,4461,1986,KS,1,REPUBLICAN,141297,184656,0.7651904081102158,0.7651904081102158
4462,4462,1986,KS,2,DEMOCRAT,110737,156766,0.7063840373550387,0.7063840373550387
4463,4463,1986,KS,2,REPUBLICAN,46029,156766,0.29361596264496126,0.29361596264496126
4464,4464,1986,KS,3,REPUBLICAN,109266,109266,1.0,1.0
4465,4465,1986,KS,4,DEMOCRAT,111164,172342,0.6450197862389899,0.6450197862389899
4466,4466,1986,KS,4,REPUBLICAN,61178,172342,0.3549802137610101,0.3549802137610101
4467,4467,1986,KS,5,DEMOCRAT,47540,164340,0.2892783254229037,0.2892783254229037
4468,4468,1986,KS,5,REPUBLICAN,116800,164340,0.7107216745770962,0.7107216745770962
4469,4469,1986,KY,1,DEMOCRAT,64315,64332,1.0,0.9997357458185662
4470,4470,1986,KY,2,DEMOCRAT,57644,57652,1.0,0.9998612363838202
4471,4471,1986,KY,3,DEMOCRAT,81943,112233,0.7362949384945773,0.7301150285566633
4472,4472,1986,KY,3,REPUBLICAN,29348,112233,0.2637050615054227,0.26149171812212096
4473,4473,1986,KY,4,DEMOCRAT,53906,122763,0.4435539610966659,0.4391062453670894
4474,4474,1986,KY,4,REPUBLICAN,67626,122763,0.5564460389033341,0.5508663033650204
4475,4475,1986,KY,5,REPUBLICAN,56760,56764,1.0,0.9999295328024804
4476,4476,1986,KY,6,DEMOCRAT,26315,102224,0.25743242582248266,0.25742487087181093
4477,4477,1986,KY,6,REPUBLICAN,75906,102224,0.7425675741775173,0.7425457818124902
4478,4478,1986,KY,7,DEMOCRAT,90619,113828,0.7961046491197245,0.7961046491197245
4479,4479,1986,KY,7,REPUBLICAN,23209,113828,0.2038953508802755,0.2038953508802755
4480,4480,1986,LA,1,REPUBLICAN,1,1,1.0,1.0
4481,4481,1986,LA,2,DEMOCRAT,1,1,1.0,1.0
4482,4482,1986,LA,3,DEMOCRAT,1,1,1.0,1.0
4483,4483,1986,LA,4,DEMOCRAT,1,1,1.0,1.0
4484,4484,1986,LA,5,DEMOCRAT,1,1,1.0,1.0
4485,4485,1986,LA,6,REPUBLICAN,1,1,1.0,1.0
4486,4486,1986,LA,7,DEMOCRAT,191498,191498,1.0,1.0
4487,4487,1986,LA,8,DEMOCRAT,96864,199140,0.48641156974992467,0.48641156974992467
4488,4488,1986,LA,8,REPUBLICAN,102276,199140,0.5135884302500753,0.5135884302500753
4489,4489,1986,MA,1,DEMOCRAT,32396,151960,0.22181596587446678,0.21318768096867596
4490,4490,1986,MA,1,REPUBLICAN,113653,151960,0.7781840341255332,0.7479139247170308
4491,4491,1986,MA,2,DEMOCRAT,91033,147005,0.6593966172902104,0.6192510458827931
4492,4492,1986,MA,2,REPUBLICAN,47022,147005,0.34060338270978957,0.3198666712016598
4493,4493,1986,MA,3,DEMOCRAT,120222,160202,0.7504400694123669,0.7504400694123669
4494,4494,1986,MA,3,REPUBLICAN,39980,160202,0.24955993058763312,0.24955993058763312
4495,4495,1986,MA,4,REPUBLICAN,16857,166835,0.1114556610510169,0.10103994965085264
4496,4496,1986,MA,4,DEMOCRAT,134387,166835,0.8885443389489831,0.805508436479156
4497,4497,1986,MA,5,DEMOCRAT,113690,156886,0.7246663182183242,0.7246663182183242
4498,4498,1986,MA,5,REPUBLICAN,43196,156886,0.2753336817816759,0.2753336817816759
4499,4499,1986,MA,6,DEMOCRAT,131051,173704,0.7544500990190208,0.7544500990190208
4500,4500,1986,MA,6,REPUBLICAN,42653,173704,0.24554990098097915,0.24554990098097915
4501,4501,1986,MA,7,DEMOCRAT,124183,173160,0.7171575421575421,0.7171575421575421
4502,4502,1986,MA,7,REPUBLICAN,48977,173160,0.2828424578424578,0.2828424578424578
4503,4503,1986,MA,8,DEMOCRAT,104651,154984,0.7221792836933268,0.6752374438651731
4504,4504,1986,MA,8,REPUBLICAN,40259,154984,0.2778207163066731,0.259762298043669
4505,4505,1986,MA,9,DEMOCRAT,110026,149271,0.8378592424496261,0.7370889188120935
4506,4506,1986,MA,9,REPUBLICAN,21292,149271,0.1621407575503739,0.14263989656396756
4507,4507,1986,MA,10,DEMOCRAT,121578,194076,0.7108619006133463,0.626445310084709
4508,4508,1986,MA,10,REPUBLICAN,49451,194076,0.28913809938665375,0.25480224242049504
4509,4509,1986,MA,11,DEMOCRAT,114926,149193,0.770317642248631,0.770317642248631
4510,4510,1986,MA,11,REPUBLICAN,34267,149193,0.22968235775136903,0.22968235775136903
4511,4511,1986,MD,1,DEMOCRAT,88113,131877,0.6681453172274164,0.6681453172274164
4512,4512,1986,MD,1,REPUBLICAN,43764,131877,0.33185468277258356,0.33185468277258356
4513,4513,1986,MD,2,DEMOCRAT,68200,164946,0.41347115705235077,0.4134686503461739
4514,4514,1986,MD,2,REPUBLICAN,96745,164946,0.5865288429476492,0.586525287063645
4515,4515,1986,MD,3,DEMOCRAT,100161,126613,0.791079904907079,0.791079904907079
4516,4516,1986,MD,3,REPUBLICAN,26452,126613,0.20892009509292095,0.20892009509292095
4517,4517,1986,MD,4,DEMOCRAT,65071,129714,0.5016497833695669,0.5016497833695669
4518,4518,1986,MD,4,REPUBLICAN,64643,129714,0.4983502166304331,0.4983502166304331
4519,4519,1986,MD,5,DEMOCRAT,82098,100200,0.8193413173652695,0.8193413173652695
4520,4520,1986,MD,5,REPUBLICAN,18102,100200,0.18065868263473053,0.18065868263473053
4521,4521,1986,MD,6,DEMOCRAT,102975,142575,0.7222514466070489,0.7222514466070489
4522,4522,1986,MD,6,REPUBLICAN,39600,142575,0.27774855339295107,0.27774855339295107
4523,4523,1986,MD,7,DEMOCRAT,79226,91398,0.8668431878856843,0.8668242193483446
4524,4524,1986,MD,7,REPUBLICAN,12170,91398,0.13315681211431574,0.1331538983347557
4525,4525,1986,MD,8,DEMOCRAT,82825,175742,0.4712874554745024,0.4712874554745024
4526,4526,1986,MD,8,REPUBLICAN,92917,175742,0.5287125445254977,0.5287125445254977
4527,4527,1986,ME,1,DEMOCRAT,121848,229233,0.5485979793613918,0.5315465050843465
4528,4528,1986,ME,1,REPUBLICAN,100260,229233,0.45140202063860824,0.4373715826255382
4529,4529,1986,ME,2,DEMOCRAT,43614,192397,0.22670284431137724,0.22668752631278036
4530,4530,1986,ME,2,REPUBLICAN,148770,192397,0.7732971556886228,0.7732449050660873
4531,4531,1986,MI,1,DEMOCRAT,94307,105784,0.9006150084993411,0.8915053316191485
4532,4532,1986,MI,1,REPUBLICAN,10407,105784,0.09938499150065894,0.09837971715949483
4533,4533,1986,MI,2,DEMOCRAT,55204,134778,0.4096133441170578,0.4095920699223909
4534,4534,1986,MI,2,REPUBLICAN,79567,134778,0.5903866558829421,0.5903559928178189
4535,4535,1986,MI,3,DEMOCRAT,78720,130400,0.6036902406478627,0.603680981595092
4536,4536,1986,MI,3,REPUBLICAN,51678,130400,0.3963097593521373,0.3963036809815951
4537,4537,1986,MI,4,DEMOCRAT,41624,113633,0.37179223795274885,0.36630204254045917
4538,4538,1986,MI,4,REPUBLICAN,70331,113633,0.6282077620472512,0.6189311203611627
4539,4539,1986,MI,5,DEMOCRAT,40608,141186,0.2876226227998725,0.28762058561047127
4540,4540,1986,MI,5,REPUBLICAN,100577,141186,0.7123773772001275,0.7123723315342881
4541,4541,1986,MI,6,DEMOCRAT,74927,132217,0.5667271764616897,0.5666971720731827
4542,4542,1986,MI,6,REPUBLICAN,57283,132217,0.43327282353831026,0.4332498846593101
4543,4543,1986,MI,7,DEMOCRAT,101225,127172,0.8029078391090876,0.795969238511622
4544,4544,1986,MI,7,REPUBLICAN,24848,127172,0.19709216089091242,0.19538892208976819
4545,4545,1986,MI,8,DEMOCRAT,97406,134101,0.7263629652277015,0.7263629652277015
4546,4546,1986,MI,8,REPUBLICAN,36695,134101,0.2736370347722985,0.2736370347722985
4547,4547,1986,MI,9,DEMOCRAT,49702,139693,0.3557944922079131,0.3557944922079131
4548,4548,1986,MI,9,REPUBLICAN,89991,139693,0.644205507792087,0.644205507792087
4549,4549,1986,MI,10,DEMOCRAT,74941,153424,0.4884822965010168,0.4884568255292523
4550,4550,1986,MI,10,REPUBLICAN,78475,153424,0.5115177034989832,0.5114910313901345
4551,4551,1986,MI,11,DEMOCRAT,53180,145404,0.3673793651341923,0.36573959450909194
4552,4552,1986,MI,11,REPUBLICAN,91575,145404,0.6326206348658078,0.629796979450359
4553,4553,1986,MI,12,DEMOCRAT,87643,132089,0.6635348449861831,0.6635147514176047
4554,4554,1986,MI,12,REPUBLICAN,44442,132089,0.33646515501381685,0.3364549659699142
4555,4555,1986,MI,13,DEMOCRAT,76435,89746,0.8604638072723179,0.8516814119849353
4556,4556,1986,MI,13,REPUBLICAN,12395,89746,0.13953619272768208,0.13811200499186593
4557,4557,1986,MI,14,DEMOCRAT,92328,126667,0.7318383944070578,0.7289033449911974
4558,4558,1986,MI,14,REPUBLICAN,33831,126667,0.2681616055929422,0.267086139247002
4559,4559,1986,MI,15,DEMOCRAT,77950,103612,0.7565904414333967,0.7523259854070957
4560,4560,1986,MI,15,REPUBLICAN,25078,103612,0.24340955856660326,0.24203760182218276
4561,4561,1986,MI,16,DEMOCRAT,101659,130636,0.7782209293424175,0.7781851863192382
4562,4562,1986,MI,16,REPUBLICAN,28971,130636,0.22177907065758248,0.22176888453412535
4563,4563,1986,MI,17,DEMOCRAT,105031,137390,0.7727981752630417,0.7644733968993377
4564,4564,1986,MI,17,REPUBLICAN,30879,137390,0.22720182473695827,0.22475434893369242
4565,4565,1986,MI,18,DEMOCRAT,39144,149244,0.26228365819502425,0.26228190077993085
4566,4566,1986,MI,18,REPUBLICAN,110099,149244,0.7377163418049758,0.7377113987832007
4567,4567,1986,MN,1,DEMOCRAT,125115,172877,0.7237728863564052,0.7237226467372756
4568,4568,1986,MN,1,REPUBLICAN,47750,172877,0.2762271136435947,0.27620793974907015
4569,4569,1986,MN,2,DEMOCRAT,94048,194315,0.4840424710623427,0.48399763270977536
4570,4570,1986,MN,2,REPUBLICAN,100249,194315,0.5159575289376573,0.515909734194478
4571,4571,1986,MN,3,DEMOCRAT,54261,181729,0.2986378271278791,0.29858195444865704
4572,4572,1986,MN,3,REPUBLICAN,127434,181729,0.7013621728721209,0.7012309537828305
4573,4573,1986,MN,4,DEMOCRAT,112662,154635,0.728788780500427,0.7285672713163256
4574,4574,1986,MN,4,REPUBLICAN,41926,154635,0.27121121949957305,0.2711287871439195
4575,4575,1986,MN,5,DEMOCRAT,105410,144997,0.7371689523263376,0.7269805582184459
4576,4576,1986,MN,5,REPUBLICAN,37583,144997,0.26283104767366233,0.25919846617516223
4577,4577,1986,MN,6,DEMOCRAT,110598,168077,0.6580942293731926,0.658019836146528
4578,4578,1986,MN,6,REPUBLICAN,57460,168077,0.34190577062680744,0.34186712042694717
4579,4579,1986,MN,7,DEMOCRAT,93903,189264,0.49967806648326213,0.4961482373827035
4580,4580,1986,MN,7,REPUBLICAN,94024,189264,0.5003219335167379,0.4967875560064249
4581,4581,1986,MN,8,DEMOCRAT,135718,187045,0.7256366523554667,0.7255900986393649
4582,4582,1986,MN,8,REPUBLICAN,51315,187045,0.2743633476445333,0.2743457456761742
4583,4583,1986,MO,1,DEMOCRAT,91044,137643,0.6614502735337068,0.6614502735337068
4584,4584,1986,MO,1,REPUBLICAN,46599,137643,0.3385497264662932,0.3385497264662932
4585,4585,1986,MO,2,DEMOCRAT,93538,194548,0.48079651294282133,0.48079651294282133
4586,4586,1986,MO,2,REPUBLICAN,101010,194548,0.5192034870571787,0.5192034870571787
4587,4587,1986,MO,3,DEMOCRAT,116403,168785,0.6896525165150932,0.6896525165150932
4588,4588,1986,MO,3,REPUBLICAN,52382,168785,0.3103474834849068,0.3103474834849068
4589,4589,1986,MO,4,DEMOCRAT,129471,129471,1.0,1.0
4590,4590,1986,MO,5,DEMOCRAT,101030,142574,0.7197406853316236,0.7086144738872445
4591,4591,1986,MO,5,REPUBLICAN,39340,142574,0.28025931466837645,0.2759268870902128
4592,4592,1986,MO,6,DEMOCRAT,73155,169020,0.4328186013489528,0.4328186013489528
4593,4593,1986,MO,6,REPUBLICAN,95865,169020,0.5671813986510472,0.5671813986510472
4594,4594,1986,MO,7,DEMOCRAT,56291,170501,0.3301505563017226,0.3301505563017226
4595,4595,1986,MO,7,REPUBLICAN,114210,170501,0.6698494436982775,0.6698494436982775
4596,4596,1986,MO,8,DEMOCRAT,71532,150674,0.47474680435907984,0.47474680435907984
4597,4597,1986,MO,8,REPUBLICAN,79142,150674,0.5252531956409201,0.5252531956409201
4598,4598,1986,MO,9,DEMOCRAT,95939,166911,0.5747913558722912,0.5747913558722912
4599,4599,1986,MO,9,REPUBLICAN,70972,166911,0.42520864412770876,0.42520864412770876
4600,4600,1986,MS,1,DEMOCRAT,59870,90137,0.6642111452566648,0.6642111452566648
4601,4601,1986,MS,1,REPUBLICAN,30267,90137,0.33578885474333514,0.33578885474333514
4602,4602,1986,MS,2,DEMOCRAT,73119,141411,0.5170672719943993,0.5170672719943993
4603,4603,1986,MS,2,REPUBLICAN,68292,141411,0.4829327280056007,0.4829327280056007
4604,4604,1986,MS,3,DEMOCRAT,80575,80575,1.0,1.0
4605,4605,1986,MS,4,DEMOCRAT,85819,120009,0.7151047004807973,0.7151047004807973
4606,4606,1986,MS,4,REPUBLICAN,34190,120009,0.2848952995192027,0.2848952995192027
4607,4607,1986,MS,5,DEMOCRAT,16143,91431,0.17655937264166421,0.17655937264166421
4608,4608,1986,MS,5,REPUBLICAN,75288,91431,0.8234406273583358,0.8234406273583358
4609,4609,1986,MT,1,DEMOCRAT,98501,159731,0.6166680231138602,0.6166680231138602
4610,4610,1986,MT,1,REPUBLICAN,61230,159731,0.38333197688613985,0.38333197688613985
4611,4611,1986,MT,2,DEMOCRAT,73583,158131,0.4653293788061797,0.4653293788061797
4612,4612,1986,MT,2,REPUBLICAN,84548,158131,0.5346706211938204,0.5346706211938204
4613,4613,1986,NC,1,DEMOCRAT,91122,131034,0.6954072988689959,0.6954072988689959
4614,4614,1986,NC,1,REPUBLICAN,39912,131034,0.3045927011310042,0.3045927011310042
4615,4615,1986,NC,2,DEMOCRAT,95320,127835,0.7456486877615677,0.7456486877615677
4616,4616,1986,NC,2,REPUBLICAN,32515,127835,0.2543513122384324,0.2543513122384324
4617,4617,1986,NC,3,DEMOCRAT,71460,110868,0.6445502760038965,0.6445502760038965
4618,4618,1986,NC,3,REPUBLICAN,39408,110868,0.3554497239961035,0.3554497239961035
4619,4619,1986,NC,4,DEMOCRAT,92216,165685,0.5565742221685729,0.5565742221685729
4620,4620,1986,NC,4,REPUBLICAN,73469,165685,0.4434257778314271,0.4434257778314271
4621,4621,1986,NC,5,DEMOCRAT,86410,159671,0.5411752916935448,0.5411752916935448
4622,4622,1986,NC,5,REPUBLICAN,73261,159671,0.45882470830645516,0.45882470830645516
4623,4623,1986,NC,6,DEMOCRAT,72250,144579,0.4997267929644001,0.4997267929644001
4624,4624,1986,NC,6,REPUBLICAN,72329,144579,0.5002732070356,0.5002732070356
4625,4625,1986,NC,7,DEMOCRAT,70471,109760,0.6420462827988338,0.6420462827988338
4626,4626,1986,NC,7,REPUBLICAN,39289,109760,0.3579537172011662,0.3579537172011662
4627,4627,1986,NC,8,DEMOCRAT,80959,139900,0.5786919228020014,0.5786919228020014
4628,4628,1986,NC,8,REPUBLICAN,58941,139900,0.42130807719799857,0.42130807719799857
4629,4629,1986,NC,9,DEMOCRAT,76240,156592,0.48687033820373965,0.48687033820373965
4630,4630,1986,NC,9,REPUBLICAN,80352,156592,0.5131296617962603,0.5131296617962603
4631,4631,1986,NC,10,DEMOCRAT,62035,145937,0.4250806855012779,0.4250806855012779
4632,4632,1986,NC,10,REPUBLICAN,83902,145937,0.574919314498722,0.574919314498722
4633,4633,1986,NC,11,DEMOCRAT,91575,180644,0.5069362945904652,0.5069362945904652
4634,4634,1986,NC,11,REPUBLICAN,89069,180644,0.49306370540953476,0.49306370540953476
4635,4635,1986,ND,0,DEMOCRAT,216258,286361,0.7634961711862791,0.7551936192428438
4636,4636,1986,ND,0,REPUBLICAN,66989,286361,0.2365038288137209,0.23393199492947714
4637,4637,1986,NE,1,DEMOCRAT,67137,188986,0.3553933375328862,0.3552485369286614
4638,4638,1986,NE,1,REPUBLICAN,121772,188986,0.6446066624671138,0.6443440254833691
4639,4639,1986,NE,2,DEMOCRAT,70372,170267,0.4140966570751025,0.4133038110731968
4640,4640,1986,NE,2,REPUBLICAN,99569,170267,0.5859033429248974,0.5847815489789566
4641,4641,1986,NE,3,DEMOCRAT,59182,196184,0.3016919257571355,0.30166578314235615
4642,4642,1986,NE,3,REPUBLICAN,136985,196184,0.6983080742428645,0.6982475635118053
4643,4643,1986,NH,1,DEMOCRAT,54787,125547,0.43645937893344805,0.43638637323074225
4644,4644,1986,NH,1,REPUBLICAN,70739,125547,0.5635406210665519,0.5634463587341793
4645,4645,1986,NH,2,DEMOCRAT,29688,115200,0.25778217718617313,0.2577083333333333
4646,4646,1986,NH,2,REPUBLICAN,85479,115200,0.7422178228138269,0.7420052083333334
4647,4647,1986,NJ,1,DEMOCRAT,93497,123601,0.7621830928507377,0.7564420999830098
4648,4648,1986,NJ,1,REPUBLICAN,29173,123601,0.23781690714926224,0.23602559849839402
4649,4649,1986,NJ,2,DEMOCRAT,83821,122800,0.7044491881534273,0.6825814332247557
4650,4650,1986,NJ,2,REPUBLICAN,35167,122800,0.2955508118465728,0.28637622149837133
4651,4651,1986,NJ,3,DEMOCRAT,73743,125625,0.5870089552238806,0.5870089552238806
4652,4652,1986,NJ,3,REPUBLICAN,51882,125625,0.4129910447761194,0.4129910447761194
4653,4653,1986,NJ,4,DEMOCRAT,49290,128778,0.38511122049551133,0.38275171224898663
4654,4654,1986,NJ,4,REPUBLICAN,78699,128778,0.6148887795044886,0.61112146484648
4655,4655,1986,NJ,5,DEMOCRAT,40449,126398,0.32001297488884317,0.32001297488884317
4656,4656,1986,NJ,5,REPUBLICAN,85949,126398,0.6799870251111568,0.6799870251111568
4657,4657,1986,NJ,6,DEMOCRAT,67460,97769,0.7045725147786853,0.6899937608035267
4658,4658,1986,NJ,6,REPUBLICAN,28286,97769,0.29542748522131473,0.2893146089251194
4659,4659,1986,NJ,7,DEMOCRAT,24462,116716,0.20958566092052502,0.20958566092052502
4660,4660,1986,NJ,7,REPUBLICAN,92254,116716,0.790414339079475,0.790414339079475
4661,4661,1986,NJ,8,DEMOCRAT,57820,92089,0.6278708640554247,0.6278708640554247
4662,4662,1986,NJ,8,REPUBLICAN,34269,92089,0.37212913594457536,0.37212913594457536
4663,4663,1986,NJ,9,DEMOCRAT,89634,129860,0.6902356383797936,0.6902356383797936
4664,4664,1986,NJ,9,REPUBLICAN,40226,129860,0.3097643616202064,0.3097643616202064
4665,4665,1986,NJ,10,DEMOCRAT,46666,48643,0.9593569475566885,0.9593569475566885
4666,4666,1986,NJ,10,REPUBLICAN,1977,48643,0.04064305244331148,0.04064305244331148
4667,4667,1986,NJ,11,DEMOCRAT,35280,110317,0.31980565098760844,0.31980565098760844
4668,4668,1986,NJ,11,REPUBLICAN,75037,110317,0.6801943490123915,0.6801943490123915
4669,4669,1986,NJ,12,DEMOCRAT,41967,114933,0.3651431703688236,0.3651431703688236
4670,4670,1986,NJ,12,REPUBLICAN,72966,114933,0.6348568296311764,0.6348568296311764
4671,4671,1986,NJ,13,DEMOCRAT,43920,126786,0.3464104869622829,0.3464104869622829
4672,4672,1986,NJ,13,REPUBLICAN,82866,126786,0.6535895130377171,0.6535895130377171
4673,4673,1986,NJ,14,DEMOCRAT,63057,89229,0.7258025529759781,0.7066872877651884
4674,4674,1986,NJ,14,REPUBLICAN,23822,89229,0.27419744702402193,0.2669759831444934
4675,4675,1986,NM,1,DEMOCRAT,37138,127632,0.2910182268403153,0.29097718440516485
4676,4676,1986,NM,1,REPUBLICAN,90476,127632,0.7089817731596847,0.7088817851322552
4677,4677,1986,NM,2,DEMOCRAT,45924,123711,0.37122002085505734,0.37122002085505734
4678,4678,1986,NM,2,REPUBLICAN,77787,123711,0.6287799791449427,0.6287799791449427
4679,4679,1986,NM,3,DEMOCRAT,95760,134312,0.712966823515397,0.712966823515397
4680,4680,1986,NM,3,REPUBLICAN,38552,134312,0.287033176484603,0.287033176484603
4681,4681,1986,NV,1,DEMOCRAT,61830,114317,0.5512070748493385,0.540864438359999
4682,4682,1986,NV,1,REPUBLICAN,50342,114317,0.4487929251506615,0.44037194817918596
4683,4683,1986,NV,2,DEMOCRAT,59433,142912,0.4158713054187192,0.4158713054187192
4684,4684,1986,NV,2,REPUBLICAN,83479,142912,0.5841286945812808,0.5841286945812808
4685,4685,1986,NY,1,DEMOCRAT,67139,131031,0.529082641827624,0.5123901977394663
4686,4686,1986,NY,1,REPUBLICAN,59758,131031,0.470917358172376,0.45606001633201304
4687,4687,1986,NY,2,DEMOCRAT,69771,108554,0.665100140129453,0.6427308067874054
4688,4688,1986,NY,2,REPUBLICAN,35132,108554,0.3348998598705471,0.3236361626471618
4689,4689,1986,NY,3,DEMOCRAT,83985,148792,0.5818069718465972,0.5644456691219958
4690,4690,1986,NY,3,REPUBLICAN,60367,148792,0.4181930281534028,0.4057140168826281
4691,4691,1986,NY,4,DEMOCRAT,43581,142288,0.3209322876394565,0.3062872483976161
4692,4692,1986,NY,4,REPUBLICAN,92214,142288,0.6790677123605434,0.6480799505228831
4693,4693,1986,NY,5,DEMOCRAT,49728,143201,0.34726014483139084,0.34726014483139084
4694,4694,1986,NY,5,REPUBLICAN,93473,143201,0.6527398551686091,0.6527398551686091
4695,4695,1986,NY,6,DEMOCRAT,58317,86090,0.6773957486351493,0.6773957486351493
4696,4696,1986,NY,6,REPUBLICAN,27773,86090,0.3226042513648507,0.3226042513648507
4697,4697,1986,NY,7,DEMOCRAT,62836,81220,0.7736518098990397,0.7736518098990397
4698,4698,1986,NY,7,REPUBLICAN,18384,81220,0.22634819010096036,0.22634819010096036
4699,4699,1986,NY,8,DEMOCRAT,70605,78284,0.9019084359511522,0.9019084359511522
4700,4700,1986,NY,8,REPUBLICAN,7679,78284,0.09809156404884778,0.09809156404884778
4701,4701,1986,NY,9,DEMOCRAT,50738,73126,0.6938435029948309,0.6938435029948309
4702,4702,1986,NY,9,REPUBLICAN,22388,73126,0.30615649700516917,0.30615649700516917
4703,4703,1986,NY,10,DEMOCRAT,76318,81790,0.9330969556180462,0.9330969556180462
4704,4704,1986,NY,10,REPUBLICAN,5472,81790,0.06690304438195378,0.06690304438195378
4705,4705,1986,NY,11,DEMOCRAT,41689,46616,0.8943066758194611,0.8943066758194611
4706,4706,1986,NY,11,REPUBLICAN,4927,46616,0.10569332418053887,0.10569332418053887
4707,4707,1986,NY,12,DEMOCRAT,42138,46058,0.9148899214034478,0.9148899214034478
4708,4708,1986,NY,12,REPUBLICAN,3920,46058,0.08511007859655217,0.08511007859655217
4709,4709,1986,NY,13,DEMOCRAT,61089,74136,0.8240126254451279,0.8240126254451279
4710,4710,1986,NY,13,REPUBLICAN,13047,74136,0.17598737455487212,0.17598737455487212
4711,4711,1986,NY,14,DEMOCRAT,29325,93972,0.3120610394585621,0.3120610394585621
4712,4712,1986,NY,14,REPUBLICAN,64647,93972,0.6879389605414379,0.6879389605414379
4713,4713,1986,NY,15,DEMOCRAT,42147,100361,0.4199539661820827,0.4199539661820827
4714,4714,1986,NY,15,REPUBLICAN,58214,100361,0.5800460338179173,0.5800460338179173
